sample	video_id	clip_id	word_index	word	char_start	char_end	start_s	end_s	timing_mask	text_mask	audio_mask	vision_mask	all_modalities_mask	audio_window_coverage	vision_coverage	audio_window_count	vision_frame_count	needs_review	alignment_review_flags	merge_review_flags	word_review_flags	verified_digital_silence	candidate_timing_excluding_silence	candidate_audio_excluding_silence	candidate_all_modalities_excluding_silence
sample_0011	-NFrJFQijFE	2	3	coordinate	6	16	2.14	2.4	true	true	true	false	false	1	0	27	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	4	with	17	21	2.42	2.5	true	true	true	false	false	1	0	9	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	5	all	22	25	2.52	2.6	true	true	true	false	false	1	0	9	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	6	the	26	29	2.64	2.74	true	true	true	false	false	1	0	11	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	7	proper	30	36	2.76	2.9	true	true	true	false	false	1	0	15	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	8	technical	37	46	3.02	3.78	true	true	true	false	false	1	0	77	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	9	fields	47	53	4.1	4.28	true	true	true	false	false	1	0	19	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	10	to	54	56	4.32	4.36	true	true	true	false	false	1	0	5	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames		false	true	true	false
sample_0011	-NFrJFQijFE	2	11	get	57	60	4.38	4.44	true	true	true	false	false	1	0	7	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	12	ready	61	66	4.48	4.66	true	true	true	false	false	1	0	19	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames		false	true	true	false
sample_0011	-NFrJFQijFE	2	13	for	67	70	4.68	4.74	true	true	true	false	false	1	0	7	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	14	the	71	74	4.76	4.84	true	true	true	false	false	1	0	9	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0011	-NFrJFQijFE	2	15	instrument	75	85	4.88	5.52	true	true	true	false	false	1	0	65	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames		false	true	true	false
sample_0011	-NFrJFQijFE	2	16	to	86	88	6.18	6.22	true	true	true	false	false	1	0	5	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames		false	true	true	false
sample_0011	-NFrJFQijFE	2	17	arrive	89	95	6.24	6.5	true	true	true	false	false	1	0	27	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames		false	true	true	false
sample_0011	-NFrJFQijFE	2	18	here	96	100	6.58	6.68	true	true	true	false	false	1	0	8	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0012	-THoVjtIkeU	12	1	What	0	4	0	1.76	true	true	true	true	true	1	1	176	53	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	2	ever	5	9	1.82	1.94	true	true	true	true	true	1	1	13	5	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	3	we	10	12	2	2.06	true	true	true	true	true	1	1	7	2	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	4	turn	13	17	2.14	2.3	true	true	true	true	true	1	1	17	5	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	5	our	18	21	2.36	2.44	true	true	true	true	true	1	1	9	4	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	6	attention	22	31	2.48	2.84	true	true	true	true	true	1	1	37	12	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	7	to	32	34	2.92	3.06	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	8	is	35	37	3.26	3.3	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	9	what	38	42	3.36	3.46	true	true	true	true	true	1	1	11	4	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	10	grows	43	48	3.52	3.86	true	true	true	true	true	1	1	35	11	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	11	and	49	52	4.36	4.46	true	true	true	true	true	1	1	11	4	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	12	so	53	55	4.54	4.64	true	true	true	true	true	1	1	11	4	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	13	if	56	58	4.74	4.78	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	14	we	59	61	4.86	4.96	true	true	true	true	true	1	1	11	4	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	15	believe	62	69	5.06	5.52	true	true	true	true	true	1	1	47	15	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	16	that	70	74	5.64	5.76	true	true	true	true	true	1	1	13	4	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	17	anything	75	83	5.84	6.12	true	true	true	true	true	1	1	29	9	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	18	is	84	86	6.18	6.24	true	true	true	true	true	1	1	7	3	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	19	possible,	87	96	6.3	6.7	true	true	true	true	true	1	1	41	12	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	20	if	97	99	6.76	6.8	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	21	we	100	102	6.9	7.04	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	22	believe	103	110	7.56	8.1	true	true	true	true	true	1	1	55	17	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	23	that	111	115	8.54	8.8	true	true	true	true	true	1	1	27	8	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	24	social	116	122	9.46	9.7	true	true	true	true	true	1	1	25	8	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	25	justice	123	130	9.78	10.12	true	true	true	true	true	1	1	35	11	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	26	can	131	134	10.18	10.32	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	27	be	135	137	10.42	10.5	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	28	achieved	138	146	10.56	10.94	true	true	true	true	true	1	1	39	13	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	29	and	147	150	10.98	11.06	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	30	if	151	153	11.08	11.12	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	31	we	154	156	11.18	11.24	true	true	true	true	true	1	1	7	3	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	32	believe	157	164	11.32	11.78	true	true	true	true	true	1	1	47	15	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	33	in	165	167	11.94	12	true	true	true	true	true	1	1	7	2	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	34	youth,	168	174	12.1	12.38	true	true	true	true	true	1	1	29	9	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	35	they	175	179	13.1	13.2	true	true	true	true	true	1	1	11	3	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	36	will	180	184	13.24	13.36	true	true	true	true	true	1	1	13	4	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	37	believe	185	192	13.38	13.56	true	true	true	true	true	1	1	19	6	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	38	in	193	195	13.6	13.64	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0012	-THoVjtIkeU	12	39	themselves.	196	207	13.68	14.12	true	true	true	true	true	1	1	45	14	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	1	I	0	1	0.04	0.06	true	true	true	true	true	1	1	3	1	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	2	think	2	7	0.16	0.38	true	true	true	true	true	1	1	23	8	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	3	social	8	14	1.2	1.44	true	true	true	true	true	1	1	25	8	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	4	justice	15	22	1.5	1.78	true	true	true	true	true	1	1	29	9	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	5	is	23	25	1.86	1.9	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	6	extremely	26	35	1.98	2.36	true	true	true	true	true	1	1	39	12	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	7	important	36	45	2.42	2.78	true	true	true	true	true	1	1	37	12	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	8	for	46	49	2.86	2.98	true	true	true	true	true	1	1	13	5	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	9	young	50	55	3.08	3.24	true	true	true	true	true	1	1	17	6	false				false	true	true	true
sample_0013	-THoVjtIkeU	2	10	people.	56	63	3.32	3.7	true	true	true	true	true	1	1	39	12	false				false	true	true	true
sample_0014	-THoVjtIkeU	6	1	You	0	3	0.48	0.56	true	true	true	true	true	1	1	9	3	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	2	know	4	8	0.6	0.7	true	true	true	true	true	1	1	11	3	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	3	that	9	13	0.74	0.82	true	true	true	true	true	1	1	9	3	true	low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0014	-THoVjtIkeU	6	4	I	14	15	0.86	0.88	true	true	true	true	true	1	1	3	2	true	low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0014	-THoVjtIkeU	6	5	think	16	21	0.9	1.06	true	true	true	true	true	1	1	17	5	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	6	listening	22	31	1.48	1.88	true	true	true	true	true	1	1	41	13	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	7	to	32	34	1.94	2	true	true	true	true	true	1	1	7	2	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	8	young	35	40	2.06	2.22	true	true	true	true	true	1	1	17	6	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	9	people,	41	48	2.3	2.56	true	true	true	true	true	1	1	27	8	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	10	taking	49	55	2.7	3.02	true	true	true	true	true	1	1	33	10	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	11	in	56	58	3.08	3.12	true	true	true	true	true	1	1	5	2	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	12	what	59	63	3.22	3.36	true	true	true	true	true	1	1	15	5	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	13	they	64	68	3.4	3.52	true	true	true	true	true	1	1	13	4	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	14	have	69	73	3.6	3.74	true	true	true	true	true	1	1	15	5	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	15	to	74	76	3.78	3.86	true	true	true	true	true	1	1	9	3	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	16	say	77	80	3.94	4.12	true	true	true	true	true	1	1	19	6	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	17	because	81	88	4.22	4.44	true	true	true	true	true	1	1	23	8	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	18	what	89	93	4.86	4.96	true	true	true	true	true	1	1	11	4	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	19	we	94	96	5	5.06	true	true	true	true	true	1	1	7	2	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	20	have	97	101	5.08	5.18	true	true	true	true	true	1	1	11	4	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	21	seen	102	106	5.24	5.42	true	true	true	true	true	1	1	19	6	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	22	all	107	110	5.56	5.68	true	true	true	true	true	1	1	13	5	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	23	around	111	117	5.74	5.92	true	true	true	true	true	1	1	19	6	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	24	the	118	121	5.98	6.04	true	true	true	true	true	1	1	7	3	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	25	world	122	127	6.1	6.32	true	true	true	true	true	1	1	23	7	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	26	is	128	130	6.5	6.56	true	true	true	true	true	1	1	7	2	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	27	the	131	134	6.6	6.68	true	true	true	true	true	1	1	9	3	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	28	power	135	140	6.74	7.04	true	true	true	true	true	1	1	31	10	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	29	of	141	143	7.12	7.16	true	true	true	true	true	1	1	5	2	true	low_ctc_probability			false	true	true	true
sample_0014	-THoVjtIkeU	6	30	youth.	144	150	7.24	7.54	true	true	true	true	true	1	1	31	10	true	low_ctc_probability			false	true	true	true
sample_0015	-UuX1xuaiiE	1	1	^And	0	4	0.48	0.56	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	2	all	5	8	0.66	0.78	true	true	true	true	true	1	1	13	5	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	3	of	9	11	0.84	0.88	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	4	them	12	16	0.94	1.06	true	true	true	true	true	1	1	13	4	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	5	are	17	20	1.2	1.28	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	6	really	21	27	1.38	1.62	true	true	true	true	true	1	1	25	8	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	7	being	28	33	1.68	1.86	true	true	true	true	true	1	1	19	6	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	8	able	34	38	2.56	2.72	true	true	true	true	true	1	1	17	6	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	9	to	39	41	2.78	2.86	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	10	explore	42	49	2.94	3.54	true	true	true	true	true	1	1	61	19	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	11	^these	50	56	4.06	4.2	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	12	different	57	66	4.52	4.8	true	true	true	true	true	1	1	29	9	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	13	areas	67	72	4.88	5.18	true	true	true	true	true	1	1	31	10	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	14	in	73	75	5.84	5.88	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	15	depth	76	81	6.04	6.34	true	true	true	true	true	1	1	31	10	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	16	^in	82	85	6.56	6.6	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	17	a	86	87	6.68	6.7	true	true	true	true	true	1	1	3	1	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	18	way	88	91	6.76	6.9	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	19	that	92	96	7.02	7.16	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	20	really	97	103	7.32	7.52	true	true	true	true	true	1	1	21	7	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	21	wasn't	104	110	7.56	7.8	true	true	true	true	true	1	1	25	8	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	22	available	111	120	7.84	8.28	true	true	true	true	true	1	1	45	14	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	23	^before	121	128	8.36	8.66	true	true	true	true	true	1	1	31	10	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	24	the	129	132	8.74	8.8	true	true	true	true	true	1	1	7	2	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	25	center	133	139	8.86	9.14	true	true	true	true	true	1	1	29	10	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	26	was	140	143	9.24	9.32	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0015	-UuX1xuaiiE	1	27	here	144	148	9.92	10.14	true	true	true	true	true	1	1	23	8	false				false	true	true	true
sample_0016	-UuX1xuaiiE	0	1	^it's	0	5	0.04	0.18	true	true	true	true	true	1	1	15	5	true	low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0016	-UuX1xuaiiE	0	2	amazing	6	13	0.3	0.72	true	true	true	true	true	1	1	43	13	true	low_ctc_probability			false	true	true	true
sample_0016	-UuX1xuaiiE	0	3	to	14	16	0.88	0.96	true	true	true	true	true	1	1	9	3	true	low_ctc_probability			false	true	true	true
sample_0016	-UuX1xuaiiE	0	4	see	17	20	1.06	1.24	true	true	true	true	true	1	1	19	7	true	low_ctc_probability			false	true	true	true
sample_0016	-UuX1xuaiiE	0	5	their	21	26	1.32	1.48	true	true	true	true	true	1	1	17	6	true	low_ctc_probability			false	true	true	true
sample_0016	-UuX1xuaiiE	0	6	enthusiasm	27	37	1.54	2.24	true	true	true	true	true	1	1	71	22	true	low_ctc_probability			false	true	true	true
sample_0016	-UuX1xuaiiE	0	7	and	38	41	2.3	2.38	true	true	true	true	true	1	1	9	3	true	low_ctc_probability			false	true	true	true
sample_0016	-UuX1xuaiiE	0	8	their	42	47	2.4	2.54	true	true	true	true	true	1	1	15	5	true	low_ctc_probability			false	true	true	true
sample_0016	-UuX1xuaiiE	0	9	passion	48	55	2.58	2.98	true	true	true	true	true	1	1	41	13	true	low_ctc_probability			false	true	true	true
sample_0017	-UuX1xuaiiE	3	1	My	0	2	0.56	0.64	true	true	true	true	true	1	1	9	4	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0017	-UuX1xuaiiE	3	2	goal	3	7	0.7	0.98	true	true	true	true	true	1	1	29	9	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0017	-UuX1xuaiiE	3	3	is	8	10	1.24	1.3	true	true	true	true	true	1	1	7	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0017	-UuX1xuaiiE	3	4	to	11	13	1.46	1.58	true	true	true	true	true	1	1	13	5	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0017	-UuX1xuaiiE	3	5	become	14	20	1.72	2.04	true	true	true	true	true	1	1	33	11	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0017	-UuX1xuaiiE	3	6	a	21	22	2.62	2.64	true	true	true	true	true	1	1	3	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0017	-UuX1xuaiiE	3	7	human	23	28	2.68	2.9	true	true	true	true	true	1	1	23	7	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0017	-UuX1xuaiiE	3	8	rights	29	35	2.94	3.16	true	true	true	true	true	1	1	23	7	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0017	-UuX1xuaiiE	3	9	lawyer	36	42	3.24	3.64	true	true	true	true	true	1	1	41	13	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0018	-UuX1xuaiiE	6	1	I	0	1	0.58	0.6	true	true	true	true	true	1	1	3	1	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0018	-UuX1xuaiiE	6	2	ended	2	7	0.66	0.8	true	true	true	true	true	1	1	15	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0018	-UuX1xuaiiE	6	3	up	8	10	0.84	0.88	true	true	true	true	true	1	1	5	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0018	-UuX1xuaiiE	6	4	going	11	16	0.94	1.12	true	true	true	true	true	1	1	19	6	true	asr_disagreement;low_ctc_probability			false	true	true	true
